,x,y,z
7397,73,97,133.76328124999998
7398,73,98,133.93203125
7399,73,99,134.77484375000003
7400,74,0,89.43437499999999
7401,74,1,89.46500000000002
7402,74,2,89.46203125000002
7403,74,3,89.42859375
7404,74,4,89.39859374999999
7405,74,5,89.89500000000001
7406,74,6,90.69234375
7407,74,7,89.83499999999998
7408,74,8,89.62609375
7409,74,9,90.14281250000002
7410,74,10,90.34953125
7411,74,11,90.52953125
7412,74,12,90.75687500000001
7413,74,13,91.00703124999998
7414,74,14,91.55359375
7415,74,15,91.60640625
7416,74,16,91.80968750000002
7417,74,17,92.10125
7418,74,18,92.99406249999998
7419,74,19,93.12734374999998
7420,74,20,93.39
7421,74,21,93.6846875
7422,74,22,94.69859374999999
7423,74,23,96.83984375
7424,74,24,98.40125
7425,74,25,100.34265625
7426,74,26,102.00890625
7427,74,27,105.73343750000001
7428,74,28,108.67062500000002
7429,74,29,109.97078124999999
7430,74,30,111.10265624999998
7431,74,31,112.04703124999999
7432,74,32,113.145
7433,74,33,114.5340625
7434,74,34,116.04921875000001
7435,74,35,117.58265625
7436,74,36,118.5309375
7437,74,37,119.7984375
7438,74,38,119.99234374999999
7439,74,39,120.5875
7440,74,40,121.4934375
7441,74,41,121.90656249999999
7442,74,42,121.96265625
7443,74,43,122.07890625
7444,74,44,121.93078125
7445,74,45,122.87421875
7446,74,46,122.7528125
7447,74,47,122.00312500000001
7448,74,48,123.06171875
7449,74,49,123.17625
7450,74,50,123.74781250000001
7451,74,51,124.28734375
7452,74,52,123.93484374999998
7453,74,53,123.08156250000002
7454,74,54,121.22687499999999
7455,74,55,121.3509375
7456,74,56,121.94671875
7457,74,57,122.64109375000001
7458,74,58,123.49390625000001
7459,74,59,123.83484375
7460,74,60,123.29625000000001
7461,74,61,123.50078125
7462,74,62,123.81390625000002
7463,74,63,122.90484375000001
7464,74,64,122.12953125000001
7465,74,65,121.956875
7466,74,66,121.82140625
7467,74,67,121.64187500000001
7468,74,68,119.976875
7469,74,69,115.76109375
7470,74,70,111.38796875
7471,74,71,110.043125
7472,74,72,110.18625
7473,74,73,110.36140625
7474,74,74,110.3465625
7475,74,75,110.54156250000001
7476,74,76,114.0575
7477,74,77,115.55328125000001
7478,74,78,119.96375
7479,74,79,123.61515625000001
7480,74,80,126.36281250000002
7481,74,81,129.82765625
7482,74,82,125.79265625000002
7483,74,83,121.5521875
7484,74,84,127.1640625
7485,74,85,123.78515625
7486,74,86,124.53046875
7487,74,87,133.138125
7488,74,88,133.953125
7489,74,89,133.24
7490,74,90,132.85109375000002
7491,74,91,132.8046875
7492,74,92,133.0203125
7493,74,93,133.36625
7494,74,94,134.2025
7495,74,95,135.82609374999998
7496,74,96,137.34031249999998
7497,74,97,138.02546875
7498,74,98,138.15265625
7499,74,99,138.69171875
7500,75,0,89.3515625
7501,75,1,89.38234375
7502,75,2,89.39375000000001
7503,75,3,89.34093750000001
7504,75,4,89.3390625
7505,75,5,89.51171874999999
7506,75,6,90.46734375000001
7507,75,7,90.3740625
7508,75,8,89.68109375
7509,75,9,89.93984375000001
7510,75,10,90.40609374999998
7511,75,11,90.61953125
7512,75,12,90.7784375
7513,75,13,91.00109375000001
7514,75,14,91.22828125000001
7515,75,15,91.336875
7516,75,16,91.56265625
7517,75,17,91.8459375
7518,75,18,92.59671875000001
7519,75,19,93.27203125
7520,75,20,94.30046875000001
7521,75,21,96.04062499999999
7522,75,22,98.5128125
7523,75,23,100.36031249999999
7524,75,24,102.45125
7525,75,25,103.83953124999998
7526,75,26,105.69546875000002
7527,75,27,108.31796874999999
7528,75,28,109.46296874999999
7529,75,29,110.266875
7530,75,30,111.28906250000001
7531,75,31,112.65640625
7532,75,32,114.01468750000002
7533,75,33,115.65515624999998
7534,75,34,117.29156250000001
7535,75,35,118.0790625
7536,75,36,119.191875
7537,75,37,119.91984375
7538,75,38,120.17859375
7539,75,39,120.67234375000001
7540,75,40,121.51953125
7541,75,41,122.31921875
7542,75,42,122.306875
7543,75,43,122.47796875
7544,75,44,123.02859374999998
7545,75,45,123.08578125
7546,75,46,123.12234374999998
7547,75,47,123.17812499999998
7548,75,48,123.1990625
7549,75,49,123.14703125
7550,75,50,123.33734374999999
7551,75,51,123.76921875
7552,75,52,122.93953125
7553,75,53,121.325
7554,75,54,120.20390624999999
7555,75,55,120.74312499999999
7556,75,56,121.43296875
7557,75,57,121.97343750000002
7558,75,58,122.49062500000001
7559,75,59,122.65296875000001
7560,75,60,122.02140624999998
7561,75,61,121.93546875000001
7562,75,62,121.99421875
7563,75,63,121.93703125
7564,75,64,121.87625
7565,75,65,121.83640625000001
7566,75,66,121.41125000000001
7567,75,67,119.7253125
7568,75,68,116.21265624999998
7569,75,69,111.79265625000001
7570,75,70,109.61140625
7571,75,71,109.57203125000001
7572,75,72,109.7578125
7573,75,73,110.06515625
7574,75,74,109.46531250000001
7575,75,75,113.00171875
7576,75,76,115.07656249999998
7577,75,77,118.16218750000002
7578,75,78,122.8134375
7579,75,79,126.33125
7580,75,80,129.1115625
7581,75,81,133.72359375
7582,75,82,133.24484374999997
7583,75,83,130.146875
7584,75,84,135.02703125
7585,75,85,132.17390625000002
7586,75,86,130.68625
7587,75,87,137.34203125
7588,75,88,139.2290625
7589,75,89,138.20578125
7590,75,90,137.88750000000002
7591,75,91,137.9740625
7592,75,92,138.2303125
7593,75,93,138.45296875
7594,75,94,138.94671874999997
7595,75,95,140.16125
7596,75,96,141.5415625
7597,75,97,142.36078125
7598,75,98,142.5675
7599,75,99,142.75187499999998
7600,76,0,89.28703125
7601,76,1,89.41000000000001
7602,76,2,89.4525
7603,76,3,89.34374999999999
7604,76,4,89.28671875
7605,76,5,89.5171875
7606,76,6,90.07234375
7607,76,7,90.71078125
7608,76,8,89.90703125
7609,76,9,89.8034375
7610,76,10,90.30046875000001
7611,76,11,90.50765625
7612,76,12,90.65734375
7613,76,13,90.90843749999999
7614,76,14,91.10671875
7615,76,15,91.3453125
7616,76,16,91.57546874999997
7617,76,17,91.61859375
7618,76,18,92.30109374999999
7619,76,19,93.9084375
7620,76,20,95.7996875
7621,76,21,98.6003125
7622,76,22,99.84328124999999
7623,76,23,100.54359374999999
7624,76,24,103.41109374999999
7625,76,25,104.6303125
7626,76,26,106.42546875
7627,76,27,108.14140625
7628,76,28,109.11046875000001
7629,76,29,110.64859374999999
7630,76,30,111.7771875
7631,76,31,113.13937500000002
7632,76,32,114.7096875
7633,76,33,116.20203125
7634,76,34,117.63859375
7635,76,35,118.50390625
7636,76,36,119.18187499999999
7637,76,37,119.82765625
7638,76,38,120.8478125
7639,76,39,122.02109375
7640,76,40,122.45625
7641,76,41,122.44296874999999
7642,76,42,122.43781249999998
7643,76,43,122.55484374999999
7644,76,44,123.20390625
7645,76,45,122.8240625
7646,76,46,122.9953125
7647,76,47,123.02703125000001
7648,76,48,122.8946875
7649,76,49,122.95421875000001
7650,76,50,123.02734375000001
7651,76,51,122.98453125
7652,76,52,123.10343749999998
7653,76,53,119.94125000000003
7654,76,54,119.47015624999999
7655,76,55,120.298125
7656,76,56,121.4165625
7657,76,57,121.68312499999999
7658,76,58,121.83234374999999
7659,76,59,121.91671875
7660,76,60,121.873125
7661,76,61,121.83687500000002
7662,76,62,121.5365625
7663,76,63,121.28234375
7664,76,64,120.79671874999998
7665,76,65,120.22609375
7666,76,66,119.08765624999998
7667,76,67,117.00968750000001
7668,76,68,112.380625
7669,76,69,109.27343750000001
7670,76,70,109.015
7671,76,71,109.18124999999999
7672,76,72,109.55671874999999
7673,76,73,109.76578125
7674,76,74,110.08531249999999
7675,76,75,114.365
7676,76,76,116.61734375
7677,76,77,120.5175
7678,76,78,124.63062499999998
7679,76,79,127.818125
7680,76,80,131.45250000000001
7681,76,81,135.33078124999997
7682,76,82,136.4590625
7683,76,83,134.49703125
7684,76,84,140.21499999999997
7685,76,85,137.71125
7686,76,86,139.04953125
7687,76,87,141.22515625
7688,76,88,143.786875
7689,76,89,143.32625
7690,76,90,142.91843749999998
7691,76,91,143.289375
7692,76,92,143.65281249999998
7693,76,93,143.83234375
7694,76,94,144.1321875
7695,76,95,144.83
7696,76,96,145.90140624999998
7697,76,97,146.773125
7698,76,98,147.13218750000001
7699,76,99,147.10765625000002
7700,77,0,89.3315625
7701,77,1,89.48734375
7702,77,2,89.54125000000002
7703,77,3,89.38859374999998
7704,77,4,89.60171875
7705,77,5,89.77374999999998
7706,77,6,89.78218749999999
7707,77,7,90.59593749999999
7708,77,8,90.37109375
7709,77,9,89.82390625000001
7710,77,10,89.99734375
7711,77,11,90.30812499999999
7712,77,12,90.46109375
7713,77,13,90.6709375
7714,77,14,90.84609375
7715,77,15,91.18875
7716,77,16,91.3790625
7717,77,17,91.21296875
7718,77,18,92.22515625000001
7719,77,19,94.76109374999999
7720,77,20,96.39859374999999
7721,77,21,99.22734375
7722,77,22,99.85078125
7723,77,23,100.38890624999999
7724,77,24,103.23375000000001
7725,77,25,105.133125
7726,77,26,106.8690625
7727,77,27,107.83093749999998
7728,77,28,109.460625
7729,77,29,111.591875
7730,77,30,112.7690625
7731,77,31,113.72625000000001
7732,77,32,115.35499999999999
7733,77,33,116.5278125
7734,77,34,117.62625000000001
7735,77,35,118.53062499999999
7736,77,36,119.43765625000003
7737,77,37,119.75484374999999
7738,77,38,120.87093750000001
7739,77,39,121.68234375
7740,77,40,121.99390625
7741,77,41,122.294375
7742,77,42,122.33312500000001
7743,77,43,122.36812499999999
7744,77,44,122.38703125
7745,77,45,122.36062500000001
7746,77,46,122.40703125
7747,77,47,122.63140625
7748,77,48,122.69234375
7749,77,49,122.85390625
7750,77,50,122.95546875
7751,77,51,122.89046875
7752,77,52,121.35953125
7753,77,53,118.3934375
7754,77,54,118.72890625
7755,77,55,120.05328125
7756,77,56,121.6690625
7757,77,57,121.45875000000001
7758,77,58,120.97078125
7759,77,59,120.97718750000001
7760,77,60,121.06468749999999
7761,77,61,120.69062500000001
7762,77,62,120.24000000000001
7763,77,63,119.57765624999999
7764,77,64,119.07109375
7765,77,65,118.45265625
7766,77,66,117.32078125
7767,77,67,113.32187500000002
7768,77,68,109.23515625
7769,77,69,108.50703125
7770,77,70,108.66218750000002
7771,77,71,109.11765625000001
7772,77,72,109.6684375
7773,77,73,108.92484375
7774,77,74,111.68734375
7775,77,75,115.21031249999999
7776,77,76,118.24125000000001
7777,77,77,122.10453125000001
7778,77,78,124.85546875000001
7779,77,79,128.65171875
7780,77,80,133.08265624999999
7781,77,81,136.5046875
7782,77,82,139.15828125000002
7783,77,83,137.76109375
7784,77,84,143.52375
7785,77,85,143.40359375
7786,77,86,147.63937500000003
7787,77,87,146.45140625
7788,77,88,148.0096875
7789,77,89,148.47078125000002
7790,77,90,148.03015625
7791,77,91,148.60703125
7792,77,92,149.02078125
7793,77,93,149.16609375
7794,77,94,149.31359375
7795,77,95,149.51015625
7796,77,96,150.1571875
7797,77,97,150.93296875
7798,77,98,151.30265625
7799,77,99,151.34234375
7800,78,0,89.49562499999999
7801,78,1,89.63234374999999
7802,78,2,89.71671875
7803,78,3,89.62234375000001
7804,78,4,89.73656250000002
7805,78,5,89.79390624999999
7806,78,6,89.80203125
7807,78,7,90.15156249999998
7808,78,8,90.69609374999999
7809,78,9,90.01671875
7810,78,10,89.9303125
7811,78,11,90.1440625
7812,78,12,90.414375
7813,78,13,90.56843749999999
7814,78,14,90.73890625
7815,78,15,90.88859375000001
7816,78,16,90.99140625000001
7817,78,17,90.95921874999999
7818,78,18,91.7525
7819,78,19,94.5490625
7820,78,20,96.3546875
7821,78,21,99.25953125000001
7822,78,22,99.81921875
7823,78,23,100.7275
7824,78,24,103.47062500000001
7825,78,25,105.37468749999998
7826,78,26,106.92
7827,78,27,107.94968750000001
7828,78,28,109.75953125000001
7829,78,29,112.24437499999998
7830,78,30,113.29624999999999
7831,78,31,114.09312500000001
7832,78,32,115.91453125
7833,78,33,116.76671875000002
7834,78,34,117.76359374999998
7835,78,35,118.7546875
7836,78,36,119.49640624999999
7837,78,37,119.805625
7838,78,38,120.64265624999999
7839,78,39,121.07078125000002
7840,78,40,121.04031250000001
7841,78,41,121.04765625
7842,78,42,121.41953125
7843,78,43,121.72437500000001
7844,78,44,121.94390625
7845,78,45,122.14859375
7846,78,46,122.02406249999999
7847,78,47,122.2146875
7848,78,48,122.41374999999998
7849,78,49,122.65296875000001
7850,78,50,122.76140625000001
7851,78,51,122.555625
7852,78,52,119.25531250000002
7853,78,53,117.30000000000001
7854,78,54,117.89750000000001
7855,78,55,119.12203125
7856,78,56,119.96421875000001
7857,78,57,120.04171875
7858,78,58,119.75562500000001
7859,78,59,119.64890625
7860,78,60,119.52046874999999
7861,78,61,119.255
7862,78,62,118.69187500000001
7863,78,63,118.41875000000002
7864,78,64,118.35921875000001
7865,78,65,117.55656249999998
7866,78,66,113.62656250000002
7867,78,67,109.0940625
7868,78,68,108.00531250000002
7869,78,69,108.1646875
7870,78,70,108.574375
7871,78,71,109.33109375
7872,78,72,109.13281250000001
7873,78,73,109.4271875
7874,78,74,114.09890625
7875,78,75,115.78453125
7876,78,76,118.78484374999998
7877,78,77,122.9246875
7878,78,78,125.864375
7879,78,79,129.60484375
7880,78,80,133.72578125
7881,78,81,136.96499999999997
7882,78,82,140.38328125
7883,78,83,142.14484375
7884,78,84,146.263125
7885,78,85,147.85015625
7886,78,86,151.195
7887,78,87,152.39046875
7888,78,88,152.84562499999998
7889,78,89,152.84281249999998
7890,78,90,152.89140625
7891,78,91,153.7196875
7892,78,92,154.1609375
7893,78,93,154.34421875
7894,78,94,154.125625
7895,78,95,154.08421875
7896,78,96,154.35859374999998
7897,78,97,154.88171875
7898,78,98,155.2909375
7899,78,99,155.55140624999999
7900,79,0,89.40953125
7901,79,1,89.704375
7902,79,2,89.91015625
7903,79,3,89.6784375
7904,79,4,89.64406250000002
7905,79,5,89.83859374999999
7906,79,6,90.15921875
7907,79,7,90.02625
7908,79,8,90.64328125
7909,79,9,90.41
7910,79,10,89.96921875
7911,79,11,90.12453125
7912,79,12,90.29468749999998
7913,79,13,90.36671875
7914,79,14,90.50359375
7915,79,15,90.64
7916,79,16,90.70703125
7917,79,17,90.90390625
7918,79,18,91.58640625
7919,79,19,93.99874999999999
7920,79,20,96.28921875
7921,79,21,99.28531250000002
7922,79,22,99.64734375
7923,79,23,100.96421875
7924,79,24,103.98484375
7925,79,25,105.44000000000001
7926,79,26,106.54140625000001
7927,79,27,108.3196875
7928,79,28,110.01390624999999
7929,79,29,111.76671874999998
7930,79,30,113.16171875
7931,79,31,114.28984375
7932,79,32,115.85843749999998
7933,79,33,116.710625
7934,79,34,117.83109375000001
7935,79,35,118.83078125000003
7936,79,36,119.29296875
7937,79,37,119.81093750000001
7938,79,38,120.4753125
7939,79,39,120.88984375000001
7940,79,40,120.790625
7941,79,41,120.76109374999999
7942,79,42,120.31765625000001
7943,79,43,120.1421875
7944,79,44,120.68234374999999
7945,79,45,121.16468749999999
7946,79,46,121.15562500000001
7947,79,47,121.09062500000002
7948,79,48,121.36328125
7949,79,49,121.7453125
7950,79,50,122.10140625000001
7951,79,51,121.5690625
7952,79,52,117.073125
7953,79,53,116.31890625000001
7954,79,54,117.07328125000001
7955,79,55,118.26562500000001
7956,79,56,118.37796875000001
7957,79,57,118.38671875
7958,79,58,118.70234375000001
7959,79,59,118.65359375
7960,79,60,118.42421875000001
7961,79,61,118.60296875
7962,79,62,118.44921875
7963,79,63,118.37953125
7964,79,64,117.43781249999998
7965,79,65,113.53171875
7966,79,66,108.58890625000001
7967,79,67,107.50609375
7968,79,68,107.65171874999999
7969,79,69,107.99874999999999
7970,79,70,108.61781250000001
7971,79,71,109.22218750000002
7972,79,72,108.41500000000003
7973,79,73,112.1253125
7974,79,74,115.79890625
7975,79,75,117.91828125
7976,79,76,118.90171875
7977,79,77,122.20265624999999
7978,79,78,124.99921875
7979,79,79,129.60046875
7980,79,80,133.05796875
7981,79,81,136.07875
7982,79,82,139.7853125
7983,79,83,143.2146875
7984,79,84,146.31875
7985,79,85,149.24734375
7986,79,86,151.65046875000002
7987,79,87,153.3440625
7988,79,88,154.67796875
7989,79,89,155.52421875
7990,79,90,156.5365625
7991,79,91,157.96328125
7992,79,92,158.96812500000001
7993,79,93,158.99078125
7994,79,94,158.43968750000002
7995,79,95,158.248125
7996,79,96,158.44562500000004
7997,79,97,159.15265625
7998,79,98,159.57296875
7999,79,99,159.65671874999998
8000,80,0,89.29718749999999
8001,80,1,89.49328125
8002,80,2,89.55453125
8003,80,3,89.6375
8004,80,4,89.61421875
8005,80,5,90.03484375
8006,80,6,90.26890625
8007,80,7,90.13515625
8008,80,8,90.30046874999998
8009,80,9,90.7259375
8010,80,10,90.13328125000001
8011,80,11,90.07703125
8012,80,12,90.25874999999998
8013,80,13,90.38453125000001
8014,80,14,90.54499999999999
8015,80,15,90.8009375
8016,80,16,90.91859375
8017,80,17,90.9928125
8018,80,18,91.253125
8019,80,19,93.29625
8020,80,20,96.140625
8021,80,21,98.89140625000002
8022,80,22,99.56812500000001
8023,80,23,100.94125
8024,80,24,103.75796874999999
8025,80,25,105.40953125
8026,80,26,106.28015625
8027,80,27,108.229375
8028,80,28,110.1059375
8029,80,29,111.67296875
8030,80,30,113.056875
8031,80,31,114.19031249999999
8032,80,32,115.58921875
8033,80,33,116.78031250000001
8034,80,34,117.79781249999999
8035,80,35,118.7546875
8036,80,36,119.03906250000001
8037,80,37,119.81468749999999
8038,80,38,120.63953125
8039,80,39,120.79578125
8040,80,40,120.699375
8041,80,41,120.5125
8042,80,42,119.88687499999999
8043,80,43,119.3146875
8044,80,44,119.9865625
8045,80,45,120.74312499999999
8046,80,46,120.75843749999999
8047,80,47,120.63703125
8048,80,48,120.584375
8049,80,49,120.57031250000001
8050,80,50,120.65437499999999
8051,80,51,119.59921874999999
8052,80,52,115.29921875000001
8053,80,53,115.33937499999999
8054,80,54,116.86140625
8055,80,55,117.95671875000002
8056,80,56,118.2675
8057,80,57,118.31125
8058,80,58,118.37562500000001
8059,80,59,118.33734374999999
8060,80,60,118.33859375
8061,80,61,118.39140625
8062,80,62,118.21703124999999
8063,80,63,116.96062500000001
8064,80,64,113.62031250000001
8065,80,65,108.33375000000001
8066,80,66,107.0228125
8067,80,67,107.15796875
8068,80,68,107.4815625
8069,80,69,108.01375
8070,80,70,108.61234375000001
8071,80,71,108.56265625
8072,80,72,109.8178125
8073,80,73,114.81890625
8074,80,74,116.75328124999999
8075,80,75,118.51281250000001
8076,80,76,119.75968750000001
8077,80,77,122.82781250000001
8078,80,78,125.36953125000001
8079,80,79,129.013125
8080,80,80,131.93765625
8081,80,81,134.32015625
8082,80,82,138.51765625
8083,80,83,141.93078125
8084,80,84,145.3375
8085,80,85,148.33843750000003
8086,80,86,150.94984375
8087,80,87,153.28234375000002
8088,80,88,154.94343750000002
8089,80,89,156.4484375
8090,80,90,158.00734375000002
8091,80,91,159.70625
8092,80,92,161.13125
8093,80,93,161.536875
8094,80,94,161.34796875
8095,80,95,161.30671875000002
8096,80,96,161.75265625
8097,80,97,162.545625
8098,80,98,163.1246875
8099,80,99,163.24515624999998
8100,81,0,88.97046875
8101,81,1,89.33078125
8102,81,2,89.62765625
8103,81,3,89.58421875
8104,81,4,89.87140624999999
8105,81,5,89.90640625000002
8106,81,6,90.21343749999998
8107,81,7,90.16015625000001
8108,81,8,90.0140625
8109,81,9,90.6725
8110,81,10,90.48875
8111,81,11,90.11453125
8112,81,12,90.28765624999998
8113,81,13,90.53203124999999
8114,81,14,90.803125
8115,81,15,91.05734375
8116,81,16,91.03578124999999
8117,81,17,90.94484374999999
8118,81,18,90.93656250000001
8119,81,19,92.52
8120,81,20,95.84156250000001
8121,81,21,97.96546875
8122,81,22,99.34109374999998
8123,81,23,100.77109375
8124,81,24,103.503125
8125,81,25,105.10703124999999
8126,81,26,106.0475
8127,81,27,108.18671875000001
8128,81,28,110.72562500000001
8129,81,29,111.81171875000001
8130,81,30,113.05187500000001
8131,81,31,114.14406249999999
8132,81,32,116.09234375
8133,81,33,117.536875
8134,81,34,118.12203124999999
8135,81,35,118.52531249999998
8136,81,36,118.77109374999999
8137,81,37,119.70906249999999
8138,81,38,120.46140625
8139,81,39,120.55203125000001
8140,81,40,120.6509375
8141,81,41,120.4065625
8142,81,42,119.794375
8143,81,43,119.92515625000001
8144,81,44,120.3440625
8145,81,45,120.57453124999998
8146,81,46,120.6021875
8147,81,47,120.37171875000001
8148,81,48,120.299375
8149,81,49,120.20656249999999
8150,81,50,119.96703125
8151,81,51,117.15390625
8152,81,52,113.80999999999999
8153,81,53,114.28234375
8154,81,54,116.26906249999999
8155,81,55,117.73734375000001
8156,81,56,118.13843750000002
8157,81,57,118.19625
8158,81,58,118.17140624999999
8159,81,59,118.27203125
8160,81,60,118.08796874999999
8161,81,61,117.05125
8162,81,62,114.36375
8163,81,63,112.15093750000001
8164,81,64,108.00437500000001
8165,81,65,106.58671874999999
8166,81,66,106.70046875
8167,81,67,106.983125
8168,81,68,107.48140624999999
8169,81,69,108.01796875
8170,81,70,108.42875000000001
8171,81,71,108.39750000000001
8172,81,72,112.88390625
8173,81,73,116.5990625
8174,81,74,118.10999999999999
8175,81,75,120.11890625000001
8176,81,76,121.6259375
8177,81,77,123.58703125
8178,81,78,125.814375
8179,81,79,128.97671875
8180,81,80,131.37796875
8181,81,81,132.72187499999998
8182,81,82,137.18234375
8183,81,83,140.47640625
8184,81,84,143.85343749999998
8185,81,85,147.21375000000003
8186,81,86,150.16328125
8187,81,87,152.85203124999998
8188,81,88,154.75296874999998
8189,81,89,156.49375
8190,81,90,158.33218750000003
8191,81,91,160.29921875
8192,81,92,161.49078125
8193,81,93,162.01515625000002
8194,81,94,162.38234375000002
8195,81,95,162.71046875
8196,81,96,163.30484375
8197,81,97,164.07265625
8198,81,98,164.93218750000003
8199,81,99,165.56921875
8200,82,0,89.21578124999999
8201,82,1,89.26937500000003
8202,82,2,89.47250000000001
8203,82,3,89.60359375
8204,82,4,89.68015625000001
8205,82,5,89.71828124999999
8206,82,6,89.8615625
8207,82,7,89.70484375
8208,82,8,89.93390625000002
8209,82,9,90.3984375
8210,82,10,90.79609375000001
8211,82,11,90.27984375
8212,82,12,90.26062499999999
8213,82,13,90.655625
8214,82,14,90.91718749999998
8215,82,15,91.03203124999999
8216,82,16,90.96875
8217,82,17,90.90671875000001
8218,82,18,90.95921874999999
8219,82,19,91.73109375000001
8220,82,20,95.1946875
8221,82,21,97.32234375
8222,82,22,98.9509375
8223,82,23,100.5428125
8224,82,24,102.80843750000001
8225,82,25,104.63718749999998
8226,82,26,106.08062499999998
8227,82,27,108.29750000000001
8228,82,28,109.82375
8229,82,29,111.34234375
8230,82,30,112.86546875
8231,82,31,113.94390625
8232,82,32,116.04249999999999
8233,82,33,117.56515624999999
8234,82,34,118.00359375000001
8235,82,35,118.19453125
8236,82,36,118.74265625000001
8237,82,37,119.57609374999998
8238,82,38,120.0515625
8239,82,39,120.34062499999999
8240,82,40,120.404375
8241,82,41,119.69234374999999
8242,82,42,119.18843749999999
8243,82,43,120.28203125
8244,82,44,120.55250000000001
8245,82,45,120.535625
8246,82,46,120.11437500000001
8247,82,47,119.83249999999998
8248,82,48,119.87734375000001
8249,82,49,119.71406250000001
8250,82,50,118.3446875
8251,82,51,114.11515625
8252,82,52,112.60078125
8253,82,53,113.57437499999999
8254,82,54,116.71421875000001
8255,82,55,117.55062499999998
8256,82,56,117.78843749999999
8257,82,57,117.74937499999999
8258,82,58,117.89765625000001
8259,82,59,117.5534375
8260,82,60,115.6646875
8261,82,61,112.7021875
8262,82,62,109.43687499999999
8263,82,63,106.93796875000001
8264,82,64,106.16453125
8265,82,65,106.2653125
8266,82,66,106.61484375
8267,82,67,107.10187499999999
8268,82,68,107.65703125
8269,82,69,107.87796875
8270,82,70,108.0859375
8271,82,71,110.56937500000001
8272,82,72,115.486875
8273,82,73,117.3965625
8274,82,74,118.68734375
8275,82,75,120.521875
8276,82,76,123.11140625
8277,82,77,124.1434375
8278,82,78,126.66843750000001
8279,82,79,129.96828125
8280,82,80,131.20156249999997
8281,82,81,132.6753125
8282,82,82,136.25953125
8283,82,83,139.56078125
8284,82,84,142.85296874999997
8285,82,85,146.12328125
8286,82,86,149.06484375
8287,82,87,152.17609375
8288,82,88,154.58906249999998
8289,82,89,156.4434375
8290,82,90,158.41046875
8291,82,91,160.22812499999998
8292,82,92,161.30156250000002
8293,82,93,162.05734375
8294,82,94,162.70765624999996
8295,82,95,163.316875
8296,82,96,164.1715625
8297,82,97,165.08656249999999
8298,82,98,166.011875
8299,82,99,166.90015624999998
8300,83,0,89.23046875
8301,83,1,89.02796875
8302,83,2,89.37109375
8303,83,3,89.62234375
8304,83,4,89.70015625
8305,83,5,89.84359375000001
8306,83,6,89.84640625
8307,83,7,89.97843750000001
8308,83,8,89.9546875
8309,83,9,90.16421875
8310,83,10,90.785
8311,83,11,90.60593750000001
8312,83,12,90.26046875
8313,83,13,90.50968750000001
8314,83,14,90.81921874999999
8315,83,15,90.88078125
8316,83,16,90.91343749999999
8317,83,17,90.8478125
8318,83,18,90.97749999999999
8319,83,19,91.70421875
8320,83,20,94.4828125
8321,83,21,97.2134375
8322,83,22,98.66875
8323,83,23,100.34343749999998
8324,83,24,102.55890625
8325,83,25,104.27578125000001
8326,83,26,106.46156249999999
8327,83,27,107.5803125
8328,83,28,109.5815625
8329,83,29,111.24671874999999
8330,83,30,112.50062500000001
8331,83,31,113.88546875
8332,83,32,115.12999999999998
8333,83,33,117.09015625000002
8334,83,34,117.59218750000002
8335,83,35,117.83296874999999
8336,83,36,118.50640625
8337,83,37,119.2471875
8338,83,38,119.67656250000002
8339,83,39,119.96921875
8340,83,40,119.65578125
8341,83,41,119.00375
8342,83,42,118.794375
8343,83,43,119.38531250000001
8344,83,44,119.42984374999997
8345,83,45,119.35671875000001
8346,83,46,119.19921875000001
8347,83,47,119.1246875
8348,83,48,119.25796875
8349,83,49,119.10234374999999
8350,83,50,116.03999999999999
8351,83,51,111.73359375000001
8352,83,52,111.5521875
8353,83,53,112.96609375
8354,83,54,115.25078125
8355,83,55,115.90546875
8356,83,56,116.16984375
8357,83,57,116.7403125
8358,83,58,117.05343749999997
8359,83,59,115.17046875
8360,83,60,112.01859374999998
8361,83,61,108.68703125000002
8362,83,62,105.97937499999999
8363,83,63,105.73749999999998
8364,83,64,105.84890625
8365,83,65,106.29249999999999
8366,83,66,107.019375
8367,83,67,107.35453125000001
8368,83,68,107.646875
8369,83,69,107.80999999999999
8370,83,70,109.51718749999999
8371,83,71,113.72812499999999
8372,83,72,117.22562499999998
8373,83,73,119.21046875
8374,83,74,120.64999999999999
8375,83,75,122.16593750000001
8376,83,76,123.7159375
8377,83,77,124.91875000000002
8378,83,78,127.61781249999999
8379,83,79,130.49203125
8380,83,80,131.11171875
8381,83,81,132.96109374999997
8382,83,82,135.52390624999998
8383,83,83,138.70953125
8384,83,84,141.88359375
8385,83,85,145.22578125
8386,83,86,148.1821875
8387,83,87,151.23093750000004
8388,83,88,153.984375
8389,83,89,155.92421875
8390,83,90,158.0703125
8391,83,91,159.875
8392,83,92,161.1096875
8393,83,93,162.09203125
8394,83,94,162.97171875
8395,83,95,163.75593750000002
8396,83,96,164.69421875
8397,83,97,165.73765625000001
8398,83,98,166.67359375
8399,83,99,167.78312499999998
8400,84,0,89.78703125000001
8401,84,1,89.79546875
8402,84,2,89.50250000000001
8403,84,3,89.76890625000001
8404,84,4,89.954375
8405,84,5,89.98015625
8406,84,6,89.929375
8407,84,7,89.93656250000001
8408,84,8,90.0521875
8409,84,9,90.175
8410,84,10,90.52640625000001
8411,84,11,90.86828125
8412,84,12,90.42359375000001
8413,84,13,90.42203125
8414,84,14,90.6859375
